tenure,last_active_days,usage_frequency,session_duration,complaints,monthly_charges,payment_missed,products_used,plan_type,churn
58,2,11,27,0,1262,0,1,premium,0
54,28,13,7,0,896,0,1,standard,0
26,45,6,18,0,348,0,2,basic,0
3,54,13,38,1,821,1,1,premium,1
20,7,14,4,6,702,0,1,premium,1
22,17,4,12,1,1137,0,3,standard,0
3,62,9,2,0,235,0,3,premium,0
43,87,10,5,5,684,0,1,standard,0
38,41,8,13,0,1023,0,1,basic,0
57,20,14,15,4,1464,0,1,premium,1
32,86,9,26,6,711,0,2,premium,0
47,58,2,21,4,1140,1,2,premium,1
5,0,7,22,7,1205,1,2,basic,1
57,11,14,27,5,873,0,2,standard,0
26,44,12,32,4,1420,0,1,standard,0
45,66,14,6,6,509,0,1,basic,0
9,25,5,41,5,1026,0,1,basic,1
4,26,5,34,5,641,0,2,premium,0
31,52,4,43,3,715,0,3,basic,0
22,11,0,17,3,504,0,1,basic,0
16,83,6,8,5,660,1,1,basic,1
42,87,4,2,4,1496,0,2,basic,0
30,54,2,31,3,437,0,1,basic,0
42,70,7,14,3,594,0,1,basic,0
37,54,3,7,7,1001,1,2,basic,1
41,35,8,39,6,292,0,2,standard,0
24,54,7,15,6,1050,0,2,basic,0
29,41,9,42,0,1481,0,2,basic,0
25,45,10,35,0,1347,0,3,premium,0
44,75,5,40,6,490,0,2,standard,0
42,71,4,27,4,1253,0,1,standard,0
53,68,13,35,7,278,0,1,basic,0
8,5,6,16,3,888,0,2,premium,0
50,79,11,34,4,477,1,2,standard,1
25,27,0,23,1,319,0,1,standard,0
8,54,4,3,0,213,0,1,standard,0
31,66,13,27,4,216,0,2,basic,0
11,37,4,42,1,374,0,3,premium,0
42,75,4,26,1,1119,0,1,premium,0
38,76,14,2,2,1449,0,3,basic,0
37,90,4,24,4,1223,0,1,basic,0
49,78,6,25,3,491,1,1,premium,0
3,70,11,1,2,300,0,3,basic,0
3,67,14,30,0,587,0,2,premium,0
43,75,13,41,3,1073,0,2,basic,1
2,54,7,28,6,592,0,1,basic,0
17,59,9,23,4,1103,1,1,basic,1
32,29,8,33,2,305,1,3,standard,0
14,22,6,35,5,248,1,3,basic,0
34,63,9,37,7,1404,1,2,basic,0
45,3,8,8,3,317,0,2,basic,0
9,54,9,33,2,453,0,2,premium,0
17,81,7,12,0,806,1,1,basic,0
9,7,8,10,7,650,0,1,premium,0
18,33,8,34,1,1098,0,2,standard,0
27,66,4,12,6,983,0,1,basic,1
4,43,11,35,0,1242,0,2,standard,0
24,82,12,25,2,976,0,1,basic,1
26,0,13,17,6,1077,1,1,premium,0
9,3,6,1,7,1280,0,1,premium,1
42,64,4,36,7,807,1,2,standard,1
25,5,0,23,0,1000,0,1,basic,0
44,67,4,21,5,212,0,2,standard,0
2,24,7,24,1,855,0,3,premium,0
11,57,3,34,5,523,1,2,premium,1
37,37,8,4,1,1006,0,1,premium,0
38,75,6,29,5,633,1,2,premium,1
10,13,4,22,2,590,0,2,standard,0
51,29,13,18,2,309,0,2,standard,0
6,52,14,42,6,559,0,2,basic,0
47,56,0,40,7,843,0,1,standard,1
23,50,7,7,2,634,0,2,basic,0
19,76,8,16,1,384,0,1,basic,0
18,43,10,35,4,443,0,2,premium,0
14,69,10,27,5,1036,0,1,standard,0
35,51,7,35,6,469,0,3,standard,0
38,17,2,15,7,216,1,1,premium,1
21,89,13,4,6,593,0,1,basic,1
29,17,10,12,4,1225,0,1,premium,0
28,7,11,36,6,635,0,3,basic,0
26,44,9,23,5,997,0,1,basic,0
17,23,3,39,2,967,1,2,basic,0
27,79,13,35,2,1281,0,3,premium,0
57,40,14,3,5,1148,1,3,basic,0
41,48,11,32,2,877,0,2,basic,0
5,45,9,6,2,484,0,1,basic,0
46,46,0,20,7,1419,0,2,standard,0
45,36,8,23,3,1247,0,1,standard,0
3,86,12,13,6,486,0,2,premium,0
22,85,10,24,4,822,0,2,basic,0
40,22,4,31,4,507,1,1,standard,0
28,8,2,2,3,880,1,3,basic,1
42,2,10,33,2,1474,1,3,standard,0
4,61,2,23,5,589,0,1,basic,1
36,12,12,34,4,617,1,1,premium,0
18,18,2,33,2,1066,0,2,standard,0
28,32,12,24,3,300,0,2,basic,0
49,6,3,29,4,1378,1,1,basic,1
7,2,3,35,2,576,1,3,basic,0
49,22,12,44,0,1408,0,1,premium,0
42,33,14,4,1,486,0,2,basic,0
56,28,6,21,6,596,0,1,standard,0
39,51,4,14,6,1499,0,2,standard,0
15,61,12,17,7,730,0,2,basic,0
13,19,10,31,1,1136,0,1,standard,0
9,46,1,32,2,1277,0,2,basic,0
19,18,4,22,2,854,0,2,standard,0
47,11,12,34,5,1012,1,1,basic,0
34,79,7,43,4,625,0,2,basic,0
55,32,11,41,7,575,0,1,premium,0
22,9,0,23,2,200,1,2,standard,0
42,26,11,31,6,894,1,3,standard,0
29,21,7,14,7,1097,0,3,standard,0
22,17,13,18,6,322,0,3,premium,0
59,27,4,15,7,1097,0,1,premium,0
21,63,11,20,3,884,1,1,basic,1
7,80,9,12,0,766,0,2,basic,0
12,80,4,19,0,984,0,2,premium,0
56,42,6,10,5,374,1,1,basic,1
58,20,7,20,4,792,0,2,standard,0
56,85,3,8,6,1231,1,2,premium,1
27,27,5,31,0,959,0,1,basic,0
8,70,5,44,5,1372,0,3,premium,0
5,82,7,37,6,1250,0,1,premium,1
15,0,14,36,3,1271,0,2,basic,0
34,29,11,2,5,251,0,1,basic,1
29,28,8,19,0,207,0,2,premium,0
56,27,8,11,7,434,0,3,basic,0
48,11,12,30,1,535,0,1,premium,0
52,66,1,12,7,1076,1,1,premium,1
50,86,11,3,5,775,0,1,basic,1
53,12,11,4,5,1146,1,2,standard,1
4,26,1,7,2,450,0,2,standard,0
6,60,1,31,6,423,0,3,basic,0
24,30,2,41,0,1469,1,2,standard,0
21,20,11,16,0,1318,0,1,basic,0
38,2,3,22,7,974,1,3,basic,0
44,7,8,32,0,1169,1,1,basic,0
49,4,13,32,4,1436,1,2,basic,0
4,31,12,35,4,997,0,2,standard,0
37,28,13,43,5,1325,0,1,basic,0
30,64,3,5,3,850,1,2,standard,1
44,71,3,14,0,530,0,2,basic,0
36,80,13,29,1,1240,0,2,premium,0
12,56,5,18,6,1366,1,3,basic,0
8,18,3,12,7,254,1,3,premium,0
51,31,2,42,7,1104,0,1,basic,0
18,36,3,12,5,1193,1,3,basic,0
12,34,1,29,6,360,0,2,premium,0
15,14,12,4,3,652,0,2,basic,0
58,8,14,28,7,234,0,3,standard,0
35,67,14,30,5,1153,0,2,basic,0
24,9,6,17,5,514,0,2,basic,0
47,53,1,26,7,1189,0,1,standard,1
20,82,3,10,6,1204,0,2,standard,1
41,29,5,27,0,1408,1,3,standard,0
30,53,4,20,5,1323,0,1,basic,0
30,9,4,39,1,977,0,2,basic,0
1,25,13,11,4,790,0,3,basic,0
11,79,3,23,5,562,0,2,standard,0
39,61,8,43,5,863,1,3,standard,0
5,45,4,10,1,601,0,2,standard,0
31,3,8,3,4,636,1,1,standard,1
49,82,5,1,1,1141,1,2,standard,0
59,89,11,26,0,394,0,1,premium,0
53,51,3,25,0,720,0,2,premium,1
29,4,3,37,6,868,0,1,premium,0
47,29,5,38,0,654,0,1,standard,1
20,40,4,32,3,1196,0,2,standard,0
11,44,1,19,2,936,1,1,standard,1
37,64,8,10,5,242,0,2,basic,0
54,17,14,5,6,215,1,2,basic,1
8,51,10,13,4,1168,0,1,premium,0
48,23,8,29,4,1314,0,1,basic,0
57,15,10,20,5,1361,0,2,premium,1
43,80,8,40,1,1190,1,1,basic,1
28,57,2,18,3,1071,0,3,standard,0
29,65,9,11,6,1200,1,3,basic,0
9,57,2,5,1,516,1,3,basic,0
54,77,8,16,2,968,0,2,basic,0
55,26,5,21,7,218,1,1,premium,0
11,23,7,12,6,1135,1,1,basic,1
4,20,8,34,4,1244,1,2,standard,1
29,58,7,21,5,1013,0,1,premium,0
21,23,9,26,1,1417,0,2,standard,0
35,54,13,21,7,278,0,3,premium,0
35,21,4,41,4,362,0,1,standard,0
45,68,1,27,2,1125,0,2,basic,0
42,75,6,27,4,640,0,3,basic,0
28,36,6,13,4,1281,1,1,standard,1
23,79,1,10,4,699,0,1,standard,0
45,13,3,44,7,574,0,1,basic,0
42,1,13,40,1,1261,0,3,basic,0
36,21,4,38,0,765,0,3,premium,0
22,48,10,8,1,1408,0,2,standard,0
19,64,7,34,0,489,0,1,basic,0
48,5,12,11,7,605,0,2,standard,0
57,25,14,39,6,1106,0,3,standard,0
32,25,11,20,7,450,1,1,premium,0
11,35,0,21,4,427,0,3,basic,0
5,39,9,31,1,455,1,3,premium,0
32,89,3,27,3,940,1,2,basic,1
14,12,9,43,2,1333,1,2,basic,0
53,59,6,35,4,1024,0,3,basic,0
47,78,6,8,0,518,0,3,premium,0
48,0,13,22,5,1381,0,2,premium,0
7,2,6,13,5,646,0,3,basic,0
57,2,5,35,3,881,0,2,premium,0
5,35,12,10,4,597,0,2,basic,0
20,61,2,32,2,495,0,3,standard,0
18,39,1,43,0,1457,0,1,premium,0
55,61,5,24,0,1015,1,2,standard,0
54,37,13,26,5,446,1,1,standard,0
15,15,5,11,3,863,1,1,standard,1
14,18,7,39,2,899,0,2,basic,0
8,43,14,42,5,649,1,2,standard,0
17,0,4,15,6,968,0,2,basic,0
2,17,11,29,6,822,0,1,premium,0
52,75,13,10,5,395,0,2,basic,0
24,73,3,38,3,540,1,3,basic,0
20,41,0,7,0,1422,1,3,standard,0
49,66,10,8,1,277,0,3,standard,0
7,52,14,44,1,1018,0,3,standard,0
44,35,8,33,4,945,0,3,premium,0
40,83,1,8,7,1275,0,3,basic,0
53,76,14,10,3,806,1,1,premium,0
59,28,14,2,0,685,0,2,basic,0
9,52,8,12,6,1265,1,1,basic,1
38,80,11,11,0,874,0,2,premium,0
11,42,6,13,4,750,0,1,standard,0
8,68,0,30,3,1082,0,3,basic,1
13,21,10,5,5,1094,1,2,standard,1
49,52,3,6,4,1278,0,2,standard,0
52,73,12,41,4,285,0,1,standard,0
49,50,13,5,2,906,0,1,premium,0
46,16,8,31,2,650,0,2,standard,0
54,56,1,7,6,963,0,1,premium,1
42,38,0,44,4,852,0,2,basic,0
11,29,5,26,6,1253,1,3,basic,0
36,81,8,39,3,961,0,2,premium,0
29,67,11,11,1,1084,0,1,premium,0
10,59,9,42,0,714,0,3,standard,0
17,57,10,44,0,1170,0,2,standard,0
19,27,14,8,2,350,1,1,basic,0
1,21,14,16,3,1086,0,3,basic,0
17,33,8,22,2,331,0,2,standard,0
24,58,13,41,2,262,0,2,standard,0
4,77,1,12,5,497,0,1,premium,1
16,80,1,10,2,483,0,1,standard,0
2,19,11,29,5,383,1,2,standard,1
48,23,13,8,4,1226,1,2,premium,0
21,64,1,42,2,671,0,2,basic,0
56,2,7,44,1,568,0,3,basic,0
18,32,6,7,4,823,0,1,basic,0
24,81,0,26,4,658,0,1,standard,0
4,81,11,28,3,620,1,1,basic,1
52,20,8,27,6,707,1,1,standard,1
42,47,1,36,0,558,0,1,standard,0
44,22,14,7,6,1355,1,2,basic,1
6,23,11,41,6,751,0,3,standard,0
12,13,1,31,6,787,0,1,basic,1
40,45,3,32,6,466,0,1,basic,0
25,57,7,27,1,1305,1,1,standard,1
32,7,1,4,4,1212,1,2,premium,1
29,16,10,20,1,1077,0,1,standard,0
37,90,8,19,2,1008,0,2,basic,1
41,73,3,19,6,548,0,3,basic,0
58,4,8,31,4,1053,0,1,basic,0
23,56,8,24,0,291,0,1,standard,0
56,65,12,1,6,950,1,2,basic,1
44,68,4,2,6,1219,0,1,basic,1
13,2,9,4,5,670,0,1,basic,1
28,76,7,3,2,1460,0,2,premium,0
16,30,6,2,0,802,0,2,basic,0
56,33,2,26,6,628,0,1,basic,0
26,38,12,42,1,1268,0,2,premium,0
4,81,3,40,7,311,0,3,premium,1
21,8,3,25,0,235,1,2,standard,0
15,38,8,11,4,477,0,2,standard,0
16,65,0,3,7,585,0,2,premium,0
47,25,9,38,0,551,0,3,standard,0
1,29,10,32,2,700,0,3,standard,0
13,18,2,1,2,345,0,3,basic,1
8,84,5,38,5,201,0,2,standard,0
11,88,3,5,5,1214,0,2,premium,1
3,40,11,44,6,1163,0,2,basic,0
18,44,8,28,6,327,1,2,basic,0
2,5,11,40,4,287,1,2,premium,0
52,33,5,13,6,982,0,3,premium,0
56,65,1,43,7,1389,0,3,premium,0
31,20,5,19,1,1196,0,1,basic,0
46,34,5,43,7,869,0,1,standard,0
31,86,13,2,2,1390,0,1,standard,0
3,86,7,33,5,1221,0,3,standard,0
47,53,1,40,3,226,0,2,standard,0
13,6,1,40,1,561,0,1,basic,0
44,20,3,4,2,740,1,2,premium,0
33,25,3,11,5,808,0,1,basic,0
54,50,3,6,2,509,0,1,standard,0
50,90,6,24,6,1022,0,3,basic,0
49,2,9,34,5,665,1,3,premium,0
49,47,8,24,5,827,0,1,premium,0
8,26,13,18,0,703,1,2,standard,0
55,26,7,16,5,1449,0,1,basic,0
21,26,7,35,7,901,0,2,basic,0
25,18,12,13,4,679,0,2,premium,0
21,63,4,19,0,389,1,2,premium,0
34,73,5,4,6,906,1,2,standard,1
19,16,14,34,3,1448,0,3,standard,0
29,16,13,35,3,840,1,1,premium,0
25,35,3,32,0,393,1,1,basic,0
25,73,4,25,7,868,0,1,standard,0
1,23,11,14,0,731,0,1,basic,0
56,18,3,42,3,670,0,1,basic,0
20,79,2,19,4,671,0,3,premium,0
40,23,5,21,5,528,0,1,basic,0
32,4,13,9,2,1385,0,1,premium,0
34,49,10,28,0,1413,0,1,basic,0
43,41,12,25,1,469,1,3,standard,0
51,87,0,33,2,244,0,3,basic,0
33,56,8,39,0,1409,0,2,premium,0
21,2,9,33,5,989,0,1,premium,0
45,90,1,42,4,1261,0,3,standard,0
5,43,3,23,6,651,0,2,basic,1
13,86,9,22,4,839,1,3,basic,1
21,19,8,44,7,513,0,2,basic,0
51,47,14,12,3,1027,1,2,basic,0
40,37,13,19,7,1277,0,1,premium,1
24,38,6,13,1,1129,0,2,premium,0
5,4,10,8,0,1060,1,3,premium,0
50,58,0,29,7,311,0,1,standard,0
30,39,1,6,4,625,0,3,basic,0
38,39,10,26,3,1417,0,2,standard,0
40,45,3,31,6,1393,0,2,basic,1
35,65,13,16,5,683,0,1,standard,0
26,43,4,21,2,509,0,1,standard,0
36,23,0,5,0,210,1,1,basic,1
4,66,5,10,4,730,0,3,premium,0
41,42,5,39,6,405,0,2,standard,0
27,69,10,21,0,998,0,1,standard,0
29,20,12,44,1,1025,0,2,premium,0
1,7,14,19,0,486,0,2,basic,0
29,85,3,40,7,262,0,1,premium,0
40,54,8,34,6,329,0,3,basic,0
52,64,8,16,4,689,0,2,basic,0
28,35,14,27,1,884,0,1,standard,0
24,42,10,9,7,803,0,2,basic,0
37,28,11,29,4,585,0,2,standard,0
34,34,0,10,5,457,0,3,basic,0
33,35,12,10,6,1266,0,2,premium,0
49,0,11,42,0,528,1,2,basic,0
23,51,10,27,5,1098,0,1,premium,0
11,90,8,16,5,374,0,2,basic,0
9,48,9,42,4,348,0,3,standard,0
43,7,4,6,1,1473,0,3,basic,0
58,24,7,19,0,952,0,3,standard,0
15,51,13,10,5,817,1,1,standard,1
19,72,4,12,4,781,0,2,standard,0
39,54,11,3,7,884,0,2,standard,0
56,26,3,24,0,1471,0,1,basic,0
4,81,13,15,4,1118,0,1,basic,1
59,57,7,8,6,255,1,1,basic,1
54,40,8,44,7,614,1,1,standard,0
59,36,4,13,1,1343,0,3,basic,0
8,53,8,7,1,1320,0,2,basic,0
14,7,3,18,6,1444,0,2,basic,0
9,52,6,26,6,1486,0,2,premium,0
53,85,3,33,4,1092,0,2,basic,0
57,81,8,4,1,550,0,2,standard,0
2,59,8,9,6,615,1,2,premium,1
14,15,11,11,1,980,0,1,standard,0
15,16,5,5,0,509,0,3,basic,0
25,54,0,20,3,1401,0,2,standard,1
41,89,8,40,5,1384,1,3,basic,1
40,86,12,19,7,446,1,1,standard,1
3,85,11,37,0,1197,0,3,standard,0
33,35,12,22,5,793,0,1,basic,1
19,29,6,15,5,1217,0,1,basic,0
44,54,13,9,3,407,0,3,standard,0
34,71,2,33,5,1182,0,1,standard,1
35,24,14,4,0,434,0,1,basic,0
19,49,7,32,5,230,0,3,premium,0
1,22,10,12,3,702,1,1,basic,1
28,71,1,40,1,1122,1,3,standard,0
23,33,7,7,1,687,0,3,premium,0
15,1,10,32,5,1240,0,2,standard,0
9,20,6,29,5,288,0,3,basic,0
11,58,13,7,4,1409,0,1,basic,0
28,75,3,13,0,639,0,1,premium,0
3,42,9,35,0,1391,0,2,basic,0
32,21,14,25,0,555,0,2,premium,0
19,13,6,24,3,1127,0,3,basic,0
10,69,14,27,1,604,0,2,premium,0
11,43,13,40,7,1099,1,1,basic,1
16,11,4,9,2,331,1,1,premium,0
44,82,2,39,4,661,0,3,basic,0
55,11,1,5,2,545,0,1,basic,0
46,67,12,10,4,820,0,2,premium,0
22,41,8,37,3,338,0,1,basic,0
36,7,3,6,6,1366,0,1,standard,1
57,34,9,27,7,220,1,1,standard,1
23,38,10,24,5,246,0,3,standard,0
45,18,4,25,6,431,0,1,standard,0
28,75,10,24,5,1390,1,3,premium,1
33,10,9,37,5,352,0,2,basic,0
22,68,3,23,5,711,0,3,basic,0
27,84,0,32,5,565,1,2,premium,1
25,14,3,34,1,771,0,2,premium,0
40,79,5,11,4,442,1,2,standard,0
56,22,3,27,7,1184,1,1,basic,1
56,49,14,27,3,1194,0,1,premium,0
7,3,13,10,3,241,1,1,basic,0
41,15,0,16,5,460,0,2,basic,0
32,0,10,20,6,1301,0,3,basic,0
52,50,4,22,3,743,0,1,basic,0
55,13,8,7,2,605,0,3,premium,0
21,89,10,3,5,664,1,1,standard,1
13,51,8,5,2,206,1,1,premium,1
43,61,10,26,2,700,0,1,premium,0
24,42,8,39,7,613,0,1,standard,0
38,5,13,20,1,1190,0,3,standard,0
51,19,2,15,2,586,0,1,basic,0
8,62,5,38,2,1343,0,2,basic,0
46,3,14,4,4,272,0,2,premium,0
51,67,4,1,7,926,0,1,standard,1
53,61,10,6,7,840,0,1,standard,0
39,41,9,13,7,1486,0,2,basic,0
40,14,10,21,3,1475,0,2,premium,0
38,6,13,23,2,414,0,3,basic,0
11,1,8,44,7,1000,0,2,premium,0
51,40,9,3,0,291,1,2,basic,0
59,31,11,23,7,969,0,1,standard,0
7,68,4,5,0,1062,0,2,premium,0
9,50,1,32,7,274,0,2,standard,0
25,8,5,2,4,1370,1,1,basic,1
1,25,9,18,2,348,0,2,premium,0
35,79,5,4,5,443,0,1,basic,0
3,43,3,14,5,592,0,2,premium,1
51,38,0,7,2,224,0,2,standard,0
38,45,11,9,4,1217,0,3,premium,0
6,44,9,19,5,1118,1,2,standard,0
56,84,14,27,0,360,1,2,premium,0
8,2,2,36,2,811,0,2,basic,0
35,27,14,42,0,592,0,1,basic,0
40,50,10,36,6,767,0,2,basic,0
25,86,8,25,0,350,0,2,premium,0
30,75,3,34,5,1003,1,3,standard,1
52,58,6,20,2,738,0,1,standard,0
20,65,9,1,2,843,0,1,basic,0
15,50,12,4,2,287,1,1,standard,1
54,3,5,34,0,531,0,3,premium,0
38,82,3,3,7,780,0,1,basic,1
45,47,11,22,4,1187,1,2,basic,0
28,28,4,3,1,1177,0,2,premium,0
11,2,10,16,3,1113,1,1,basic,0
23,39,14,16,4,1280,1,2,premium,1
5,73,5,6,2,792,0,1,standard,0
4,8,4,4,5,601,0,1,standard,1
45,34,7,6,4,491,0,2,premium,0
45,74,10,19,6,664,1,2,premium,0
46,66,3,11,6,1388,1,2,basic,1
50,39,10,17,5,969,0,1,basic,0
39,47,1,15,5,1499,0,2,standard,0
48,65,2,16,7,463,0,3,standard,0
30,8,8,31,6,1018,0,1,premium,0
10,5,4,33,3,1317,1,3,basic,0
43,72,2,11,5,374,0,2,basic,0
25,18,4,17,7,983,0,2,premium,0
55,72,0,12,7,255,0,2,standard,0
23,81,5,44,6,278,0,1,standard,1
40,46,3,28,0,1077,0,3,basic,0
38,69,0,37,3,1190,0,3,standard,0
12,80,13,26,4,813,0,3,basic,0
35,20,2,15,3,960,0,2,basic,0
19,60,8,1,6,1321,0,3,premium,1
44,44,3,9,3,1217,0,1,basic,0
31,62,6,42,4,304,0,2,premium,0
49,83,8,8,3,1167,0,1,basic,1
40,15,10,37,4,1481,1,2,basic,0
49,29,6,34,0,1440,1,1,standard,0
30,62,14,18,7,469,1,1,premium,0
34,85,7,16,7,751,0,2,premium,0
54,39,13,42,1,665,0,1,basic,0
48,78,4,27,0,1030,0,2,premium,0
28,44,6,20,3,1137,0,1,basic,0
55,21,0,31,2,491,0,1,basic,0
20,88,2,26,7,1180,0,2,premium,1
35,13,8,35,1,717,0,3,standard,0
59,58,7,35,6,493,0,1,premium,0
52,73,1,11,7,674,1,1,basic,1
47,31,5,20,7,564,0,2,standard,0
47,53,2,11,6,325,0,1,basic,0
50,64,12,23,4,1307,0,1,standard,0
7,88,13,43,1,755,0,3,basic,0
54,90,1,42,4,859,0,1,basic,1
2,8,2,22,1,270,1,3,premium,0
45,21,6,26,2,1461,1,3,basic,0
9,34,2,25,0,600,0,1,basic,0
2,44,6,9,5,1073,0,1,basic,1
45,34,12,17,4,301,0,1,basic,0
46,19,12,23,0,701,1,3,standard,0
23,10,11,14,2,1396,1,3,standard,0
23,28,5,39,4,295,1,1,standard,0
24,2,5,8,5,565,1,2,basic,0
40,71,8,42,6,842,0,2,basic,0
24,6,0,25,1,809,0,1,premium,0
20,83,6,4,6,357,0,1,basic,1
52,2,12,7,5,781,0,1,standard,0
15,10,10,15,4,365,0,2,standard,0
56,39,3,37,1,987,1,3,standard,0
51,50,11,10,4,580,1,1,basic,0
4,25,14,15,0,1482,0,2,standard,0
17,23,7,14,5,1047,0,1,basic,1
7,90,1,39,2,1101,0,2,standard,0
3,0,6,9,0,1484,0,2,standard,0
19,37,14,20,3,1170,0,2,premium,0
5,61,4,13,4,466,0,2,standard,0
41,42,0,11,2,1146,0,1,basic,0
28,49,3,28,2,1418,0,2,standard,0
21,25,5,35,6,1475,0,3,premium,0
59,17,4,7,6,218,0,1,basic,0
11,49,10,9,5,937,0,2,premium,0
37,19,3,15,0,224,1,1,premium,0
7,71,7,25,4,657,1,3,premium,0
46,65,2,1,7,374,0,2,standard,1
25,68,12,37,3,1159,0,2,basic,0
43,23,14,28,3,476,0,3,basic,0
26,21,3,2,0,765,0,2,basic,0
46,27,1,10,2,457,0,3,premium,0
10,32,4,38,2,1060,0,1,premium,0
7,48,7,26,7,820,1,3,basic,0
33,24,0,31,2,948,0,3,standard,0
32,78,9,14,0,1302,1,1,standard,1
53,76,10,11,4,1274,1,3,standard,0
55,15,12,28,1,255,0,3,premium,0
44,32,6,18,3,1297,0,2,basic,0
43,4,11,16,3,618,0,2,premium,0
50,35,7,15,5,1455,1,1,basic,1
36,16,4,27,1,1460,0,1,standard,0
26,80,4,23,2,896,0,2,premium,1
51,70,2,6,7,607,0,2,basic,0
38,44,6,9,6,1178,0,2,basic,0
4,37,5,28,7,954,0,1,basic,1
49,23,4,23,6,1449,0,2,standard,0
45,56,7,37,1,1218,0,1,basic,0
48,80,1,14,0,1253,0,1,premium,0
54,33,10,1,5,872,0,3,basic,0
10,65,1,6,3,685,0,2,standard,0
57,87,2,38,2,227,1,2,premium,0
54,0,2,32,2,596,0,1,standard,0
31,54,8,43,0,1211,0,3,standard,0
23,30,9,4,6,1474,0,1,basic,1
43,88,13,26,2,827,0,1,standard,0
36,15,9,43,0,1480,1,1,standard,0
19,38,11,32,7,416,0,2,standard,0
8,23,3,22,0,702,0,1,basic,0
10,0,10,17,2,1203,0,2,premium,0
48,22,8,10,4,817,0,3,premium,0
23,85,11,9,7,898,0,1,basic,1
35,75,7,25,2,310,1,1,standard,0
19,5,8,9,3,224,0,3,premium,0
56,35,2,4,7,1224,1,3,premium,1
53,59,13,26,0,1138,0,1,premium,0
5,43,1,25,7,1263,0,2,premium,0
35,38,10,7,2,364,0,2,premium,1
44,63,8,28,1,233,1,3,standard,0
37,0,10,19,6,200,1,2,basic,0
20,61,14,43,4,959,0,2,basic,0
19,50,12,6,5,328,0,1,premium,0
19,9,12,7,6,414,0,2,standard,0
11,26,5,40,2,883,0,1,premium,0
55,0,6,38,2,1338,0,1,standard,0
54,10,6,8,4,1432,1,1,standard,1
53,89,13,12,7,1149,0,2,standard,0
59,21,2,14,5,230,0,2,standard,0
24,84,12,40,0,939,0,3,premium,0
55,84,11,4,5,1376,0,1,standard,1
41,44,13,32,7,986,0,1,standard,0
13,90,6,34,2,1246,1,1,standard,1
20,38,8,14,0,417,0,1,standard,0
24,15,2,26,2,1450,0,2,standard,0
53,87,3,32,1,425,0,3,basic,0
12,13,3,8,7,962,0,3,basic,0
38,86,1,20,0,1225,1,3,standard,0
2,27,2,16,3,1189,0,1,basic,1
34,80,3,43,1,1181,0,1,basic,0
17,1,10,1,1,875,1,1,basic,0
3,43,5,16,3,465,0,1,standard,0
41,0,2,38,2,443,0,3,standard,0
53,77,4,43,3,1396,0,1,basic,0
19,63,0,9,0,843,0,1,basic,1
40,69,0,43,6,285,0,1,standard,1
13,71,11,21,5,961,1,3,standard,0
9,66,5,36,3,1201,0,2,standard,0
15,67,5,11,6,441,0,3,standard,0
34,76,14,18,2,1164,1,2,standard,0
44,31,0,6,3,256,0,3,standard,0
34,40,8,7,0,727,1,2,basic,0
38,60,3,5,5,771,1,2,basic,1
18,58,14,7,3,742,0,1,premium,1
51,86,7,40,1,869,0,2,standard,0
45,11,14,15,1,1341,0,1,basic,0
17,78,6,42,2,288,1,2,basic,0
43,36,12,42,5,452,0,1,standard,0
37,36,6,40,2,519,0,1,basic,0
16,84,10,21,0,482,0,3,basic,0
35,70,7,35,7,964,1,2,basic,0
1,17,10,43,0,288,0,3,premium,0
1,18,1,42,5,441,1,3,premium,1
36,23,10,21,1,1270,1,1,standard,0
39,57,8,6,5,437,1,1,standard,1
56,22,1,16,1,967,0,1,basic,0
58,30,5,36,2,843,0,3,standard,0
46,46,11,36,5,260,0,3,standard,0
39,31,14,13,1,623,0,1,premium,0
54,71,0,38,7,1219,0,3,basic,0
50,45,2,41,1,660,0,3,premium,0
51,48,8,10,4,854,1,1,basic,1
3,32,6,5,1,216,0,2,premium,0
56,69,4,22,0,1422,0,2,basic,0
48,12,4,18,3,402,0,3,basic,0
6,74,9,33,7,1364,1,1,premium,1
50,2,11,7,1,1499,0,2,basic,0
49,88,14,10,4,1357,0,2,basic,0
35,78,6,37,0,975,0,2,premium,0
19,42,10,35,4,698,0,3,standard,0
55,88,4,27,2,840,1,1,premium,0
2,11,12,10,5,1065,0,2,premium,0
37,46,0,24,1,1121,0,2,basic,0
30,80,10,20,7,1169,0,2,standard,1
36,2,11,16,3,587,1,2,premium,0
44,65,2,13,1,1315,0,1,basic,0
4,7,6,16,5,1133,1,1,basic,1
23,15,3,12,4,1488,0,2,standard,0
55,81,7,14,3,252,0,1,premium,0
56,39,13,13,6,334,0,2,standard,0
56,66,13,36,5,976,0,2,standard,0
31,20,2,21,3,1356,0,1,premium,0
17,41,11,31,0,615,0,2,premium,0
3,5,0,28,5,1287,0,1,premium,1
13,83,1,25,3,1154,0,1,standard,1
55,37,7,32,2,909,0,2,basic,0
19,27,5,24,2,949,0,2,basic,0
25,15,14,18,4,990,0,2,basic,0
28,75,6,17,1,1473,0,3,premium,0
57,62,1,20,4,1014,0,1,premium,1
57,48,11,6,6,704,0,3,basic,0
54,50,10,31,5,921,0,2,standard,0
6,77,7,21,5,851,0,3,basic,0
16,81,5,41,1,1298,0,2,standard,0
39,86,10,32,7,1446,1,1,basic,1
59,75,3,16,2,375,0,2,standard,0
